MovieID,Title,Genre,ReleaseYear,Director,Rating,Duration,Country
4875,Finding Nemo (4875),Crime,2012,Guillermo del Toro,8.4,156,Mexico
4876,Se7en (4876),Sci-Fi,1996,David Fincher,7.6,178,South Korea
4877,Se7en (4877),Sci-Fi,2003,Alfonso Cuaron,8.6,190,Germany
4878,Fight Club (4878),Romance,1981,Quentin Tarantino,7.7,148,France
4879,Oppenheimer (4879),Sci-Fi,1984,Hayao Miyazaki,6.6,191,France
4880,The Godfather Part II (4880),Animation,1973,Hayao Miyazaki,6.9,161,Germany
4881,Pulp Fiction (4881),Action,1996,Hayao Miyazaki,6.8,176,USA
4882,Goodfellas (4882),Romance,2008,Guillermo del Toro,8.7,139,Germany
4883,Frozen (4883),Crime,1983,James Cameron,9.1,92,Japan
4884,Oldboy (4884),Thriller,1971,Hayao Miyazaki,7.5,155,Italy
4885,Interstellar (4885),Thriller,1996,Steven Spielberg,6.5,177,Germany
4886,"Monsters, Inc. (4886)",Thriller,2014,Ridley Scott,6.9,107,France
4887,Pulp Fiction (4887),Drama,1990,David Fincher,8.9,195,Mexico
4888,WALL-E (4888),Drama,1983,Hayao Miyazaki,9.5,143,Mexico
4889,The Godfather Part II (4889),Crime,1995,Pixar Team,8.1,95,Germany
4890,Se7en (4890),Sci-Fi,2022,Anthony Russo,8.3,152,UK
4891,Interstellar (4891),Romance,2004,Makoto Shinkai,7.4,138,UK
4892,Interstellar (4892),Crime,2000,Anthony Russo,8.9,170,Mexico
4893,The Lion King (4893),Thriller,1997,Martin Scorsese,7.9,177,Mexico
4894,The Lion King (4894),Sci-Fi,1973,Ridley Scott,7.0,179,Italy
4895,The Godfather (4895),Fantasy,1997,Martin Scorsese,7.7,148,Mexico
4896,The Lion King (4896),Drama,2020,Steven Spielberg,8.1,91,Mexico
4897,The Godfather Part II (4897),Thriller,2018,Steven Spielberg,7.3,180,Germany
4898,"Monsters, Inc. (4898)",Romance,2000,Alfonso Cuaron,7.5,153,Germany
4899,Se7en (4899),Thriller,1979,Quentin Tarantino,7.7,192,Mexico
4900,Casino (4900),Thriller,2014,Ridley Scott,6.8,147,Mexico
4901,Goodfellas (4901),Romance,2016,Alfonso Cuaron,9.1,128,Italy
4902,The Irishman (4902),Action,1986,Steven Spielberg,7.4,177,Germany
4903,"Monsters, Inc. (4903)",Action,2014,Guillermo del Toro,6.8,155,Germany
4904,Avatar (4904),Fantasy,1977,Martin Scorsese,8.5,120,Germany
4905,Up (4905),Animation,1982,Bong Joon-ho,7.5,114,France
4906,Frozen (4906),Crime,1988,Steven Spielberg,6.8,131,Japan
4907,Pulp Fiction (4907),Action,1991,Christopher Nolan,7.4,168,Japan
4908,Parasite (4908),Thriller,1983,Pixar Team,7.8,145,Mexico
4909,Casino (4909),Fantasy,1982,Francis Ford Coppola,8.0,189,Japan
4910,The Silence of the Lambs (4910),Sci-Fi,2009,Christopher Nolan,8.3,129,France
4911,Avatar (4911),Crime,2022,Steven Spielberg,8.0,127,Mexico
4912,Inception (4912),Action,1985,Hayao Miyazaki,8.3,171,South Korea
4913,The Departed (4913),Animation,1983,Francis Ford Coppola,8.7,110,Germany
4914,The Dark Knight (4914),Sci-Fi,1979,Alfonso Cuaron,7.9,98,UK
4915,Spirited Away (4915),Crime,1996,Steven Spielberg,7.8,126,South Korea
4916,Oppenheimer (4916),Drama,2019,Anthony Russo,7.9,124,UK
4917,Se7en (4917),Fantasy,1993,Christopher Nolan,7.7,184,Mexico
4918,The Dark Knight (4918),Crime,1970,James Cameron,9.0,189,UK
4919,The Matrix (4919),Sci-Fi,2014,Alfonso Cuaron,8.5,198,Germany
4920,Fight Club (4920),Romance,2023,David Fincher,9.5,119,France
4921,Django Unchained (4921),Action,1984,Ridley Scott,8.9,129,South Korea
4922,Interstellar (4922),Drama,2018,Hayao Miyazaki,6.9,103,South Korea
4923,Avatar (4923),Sci-Fi,2010,Hayao Miyazaki,6.6,180,Mexico
4924,The Silence of the Lambs (4924),Thriller,2002,Ridley Scott,8.6,148,USA
4925,Oldboy (4925),Action,2002,Ridley Scott,7.9,91,Italy
4926,Se7en (4926),Crime,2013,Hayao Miyazaki,9.4,200,Italy
4927,The Shawshank Redemption (4927),Fantasy,2015,James Cameron,6.7,169,USA
4928,Children of Men (4928),Animation,2018,Guillermo del Toro,9.1,180,Mexico
4929,The Lion King (4929),Romance,2010,Guillermo del Toro,9.0,169,South Korea
4930,Titanic (4930),Romance,1987,Francis Ford Coppola,8.9,97,Italy
4931,Titanic (4931),Thriller,2012,Alfonso Cuaron,9.2,105,UK
4932,Kill Bill: Vol. 1 (4932),Animation,1996,David Fincher,8.5,183,Germany
4933,The Matrix (4933),Action,1994,Hayao Miyazaki,9.1,110,UK
4934,Kill Bill: Vol. 1 (4934),Thriller,2022,Ridley Scott,6.7,179,Japan
4935,The Lion King (4935),Sci-Fi,1973,Alfonso Cuaron,9.1,187,Italy
4936,Oppenheimer (4936),Romance,2022,Guillermo del Toro,7.4,166,Mexico
4937,Parasite (4937),Animation,1975,Makoto Shinkai,6.7,112,UK
4938,The Departed (4938),Crime,1972,James Cameron,6.7,149,South Korea
4939,Pulp Fiction (4939),Fantasy,1972,Pixar Team,9.0,170,USA
4940,Coco (4940),Thriller,2016,Francis Ford Coppola,7.5,97,USA
4941,The Godfather (4941),Sci-Fi,1983,Ridley Scott,6.7,137,USA
4942,Toy Story (4942),Thriller,1999,Makoto Shinkai,8.9,129,Germany
4943,Titanic (4943),Sci-Fi,1983,Martin Scorsese,8.8,174,South Korea
4944,Inside Out (4944),Thriller,1973,Christopher Nolan,9.4,196,Mexico
4945,Casino (4945),Crime,2019,Martin Scorsese,8.7,157,Italy
4946,Memento (4946),Fantasy,1983,Makoto Shinkai,8.5,124,UK
4947,Your Name (4947),Sci-Fi,2019,Quentin Tarantino,8.3,187,Japan
4948,The Hateful Eight (4948),Fantasy,2019,Makoto Shinkai,8.2,191,Italy
4949,Spirited Away (4949),Romance,1991,Christopher Nolan,9.4,97,USA
4950,The Godfather (4950),Animation,1983,Hayao Miyazaki,8.7,189,Italy
4951,Avengers: Endgame (4951),Drama,2021,Bong Joon-ho,8.4,131,USA
4952,"Monsters, Inc. (4952)",Animation,1994,Anthony Russo,7.0,114,UK
4953,Casino (4953),Action,2004,Martin Scorsese,8.6,175,Germany
4954,The Dark Knight (4954),Drama,1971,Martin Scorsese,8.1,97,South Korea
4955,Amelie (4955),Crime,1971,Makoto Shinkai,8.0,105,Italy
4956,Frozen (4956),Crime,1989,Anthony Russo,7.9,102,South Korea
4957,Avatar (4957),Thriller,1987,Hayao Miyazaki,8.6,132,Mexico
4958,Your Name (4958),Action,1974,Christopher Nolan,7.8,189,UK
4959,Toy Story (4959),Thriller,2004,Anthony Russo,7.9,92,South Korea
4960,Pulp Fiction (4960),Crime,1984,Christopher Nolan,8.0,129,UK
4961,Casino (4961),Drama,1972,Francis Ford Coppola,8.2,187,Italy
4962,Amelie (4962),Sci-Fi,2005,Hayao Miyazaki,9.3,126,UK
4963,Titanic (4963),Animation,1993,James Cameron,7.3,94,South Korea
4964,Inside Out (4964),Crime,2022,Martin Scorsese,8.8,142,South Korea
4965,Se7en (4965),Animation,1970,Guillermo del Toro,9.4,175,Germany
4966,Heat (4966),Drama,1981,Francis Ford Coppola,7.2,96,USA
4967,The Matrix (4967),Crime,2010,Pixar Team,9.1,176,Germany
4968,Gladiator (4968),Sci-Fi,1989,Bong Joon-ho,7.4,141,Mexico
4969,The Godfather Part II (4969),Romance,1977,Steven Spielberg,9.1,99,Japan
4970,Amelie (4970),Fantasy,2023,Martin Scorsese,8.6,168,USA
4971,Up (4971),Romance,1974,David Fincher,8.4,197,Japan
4972,WALL-E (4972),Fantasy,1975,Makoto Shinkai,9.4,146,South Korea
4973,Casino (4973),Action,1990,Alfonso Cuaron,9.3,161,France
4974,Heat (4974),Crime,1982,David Fincher,8.9,147,USA
4975,Pulp Fiction (4975),Drama,1995,Quentin Tarantino,8.0,96,Italy
4976,Spirited Away (4976),Crime,2003,Francis Ford Coppola,7.7,147,France
4977,The Social Network (4977),Animation,1971,Pixar Team,9.0,116,Japan
4978,Gladiator (4978),Sci-Fi,2016,Anthony Russo,7.3,126,Japan
4979,Django Unchained (4979),Thriller,1975,Ridley Scott,8.1,149,Japan
4980,Se7en (4980),Animation,2009,James Cameron,8.9,193,South Korea
4981,Oppenheimer (4981),Drama,1974,Christopher Nolan,7.7,144,South Korea
4982,Avengers: Endgame (4982),Action,2004,Hayao Miyazaki,6.7,146,Japan
4983,Avengers: Endgame (4983),Romance,2001,Guillermo del Toro,8.8,153,Japan
4984,Goodfellas (4984),Animation,1978,Hayao Miyazaki,9.3,130,USA
4985,Up (4985),Thriller,1978,Quentin Tarantino,8.0,185,South Korea
4986,The Departed (4986),Drama,2020,Martin Scorsese,6.7,166,Mexico
4987,Roma (4987),Romance,2022,Guillermo del Toro,8.5,159,South Korea
4988,The Lion King (4988),Romance,1998,Quentin Tarantino,6.6,152,Italy
4989,Up (4989),Fantasy,2013,Makoto Shinkai,9.1,93,France
4990,Fight Club (4990),Animation,1992,Quentin Tarantino,7.3,171,South Korea
4991,Titanic (4991),Thriller,2010,Hayao Miyazaki,9.3,176,Japan
4992,The Departed (4992),Animation,2013,Pixar Team,8.6,149,France
4993,The Silence of the Lambs (4993),Animation,2016,Alfonso Cuaron,9.2,136,UK
4994,The Godfather Part II (4994),Drama,1970,David Fincher,8.6,168,Germany
4995,Interstellar (4995),Animation,1992,Martin Scorsese,7.7,97,France
4996,Heat (4996),Romance,2000,James Cameron,8.4,184,Mexico
4997,Roma (4997),Fantasy,2000,Ridley Scott,7.6,141,USA
4998,Avengers: Endgame (4998),Drama,1982,Christopher Nolan,7.8,182,Germany
4999,Inception (4999),Animation,1999,James Cameron,9.5,195,Mexico
5000,Parasite (5000),Thriller,1995,Pixar Team,7.4,108,Germany
5001,Finding Nemo (5001),Drama,1999,Francis Ford Coppola,8.6,147,USA
5002,WALL-E (5002),Action,1991,Anthony Russo,8.3,154,Germany
5003,Avengers: Endgame (5003),Fantasy,1978,Martin Scorsese,7.2,179,Germany
5004,The Godfather Part II (5004),Drama,1973,Alfonso Cuaron,8.2,160,Mexico
5005,Pan's Labyrinth (5005),Sci-Fi,2017,Christopher Nolan,7.3,122,Japan
5006,Casino (5006),Sci-Fi,1970,Bong Joon-ho,7.1,103,France
5007,Life Is Beautiful (5007),Drama,1981,Ridley Scott,9.2,168,Italy
5008,Spirited Away (5008),Romance,2019,Alfonso Cuaron,8.4,96,USA
5009,Kill Bill: Vol. 1 (5009),Sci-Fi,1972,David Fincher,8.8,122,Italy
5010,Frozen (5010),Animation,1985,Ridley Scott,9.5,198,France
5011,Ratatouille (5011),Thriller,2005,Christopher Nolan,6.9,189,Italy
5012,"Monsters, Inc. (5012)",Crime,2012,Bong Joon-ho,7.3,181,France
5013,The Shawshank Redemption (5013),Animation,2005,Bong Joon-ho,7.0,193,France
5014,Interstellar (5014),Drama,2001,Steven Spielberg,7.9,118,France
5015,Interstellar (5015),Drama,1981,Bong Joon-ho,8.6,127,USA
5016,The Dark Knight (5016),Action,2004,Bong Joon-ho,6.5,135,UK
5017,Pulp Fiction (5017),Action,1976,Anthony Russo,9.4,131,South Korea
5018,The Hateful Eight (5018),Fantasy,1997,Guillermo del Toro,8.8,169,Mexico
5019,Heat (5019),Thriller,2006,Makoto Shinkai,9.3,198,UK
5020,Oldboy (5020),Action,2012,Martin Scorsese,7.7,172,Germany
5021,The Irishman (5021),Sci-Fi,1998,Hayao Miyazaki,8.7,111,USA
5022,The Lion King (5022),Fantasy,1978,James Cameron,6.6,118,France
5023,Tenet (5023),Crime,2007,Bong Joon-ho,7.3,131,Germany
5024,Kill Bill: Vol. 1 (5024),Crime,1970,Guillermo del Toro,6.5,96,Germany
5025,Interstellar (5025),Drama,1993,Anthony Russo,8.6,145,Japan
5026,Up (5026),Crime,1995,Christopher Nolan,9.3,122,South Korea
5027,Oppenheimer (5027),Drama,1979,Makoto Shinkai,7.1,183,Japan
5028,Pulp Fiction (5028),Fantasy,1978,Steven Spielberg,8.3,185,Japan
5029,Children of Men (5029),Thriller,2000,Martin Scorsese,8.9,121,South Korea
5030,Your Name (5030),Drama,1990,Bong Joon-ho,6.8,111,South Korea
5031,Oldboy (5031),Animation,2002,Hayao Miyazaki,6.6,165,USA
5032,The Matrix (5032),Animation,2021,Anthony Russo,6.6,184,Mexico
5033,Frozen (5033),Romance,2006,Ridley Scott,7.3,99,South Korea
5034,Gladiator (5034),Fantasy,1984,Steven Spielberg,6.7,188,Japan
5035,Children of Men (5035),Crime,1972,Pixar Team,8.1,154,UK
5036,Oldboy (5036),Sci-Fi,1989,David Fincher,8.0,195,USA
5037,Inception (5037),Drama,2000,Francis Ford Coppola,7.7,152,Germany
5038,Django Unchained (5038),Romance,1992,Quentin Tarantino,8.1,134,South Korea
5039,Pulp Fiction (5039),Thriller,2006,Martin Scorsese,7.2,181,Japan
5040,Coco (5040),Fantasy,2020,Christopher Nolan,7.1,178,Mexico
5041,Kill Bill: Vol. 1 (5041),Thriller,1979,Anthony Russo,6.5,116,Germany
5042,The Shawshank Redemption (5042),Drama,1993,Anthony Russo,8.5,102,South Korea
5043,Gladiator (5043),Animation,2015,Hayao Miyazaki,7.3,133,Italy
5044,"Monsters, Inc. (5044)",Sci-Fi,2009,Christopher Nolan,8.0,199,UK
5045,Gravity (5045),Sci-Fi,2007,Bong Joon-ho,9.2,126,South Korea
5046,Pulp Fiction (5046),Sci-Fi,2014,Anthony Russo,9.0,131,France
5047,Finding Nemo (5047),Animation,2012,Anthony Russo,9.2,145,Mexico
5048,Children of Men (5048),Action,1983,Anthony Russo,6.9,127,USA
5049,Fight Club (5049),Thriller,2022,Anthony Russo,7.0,175,UK
5050,Interstellar (5050),Drama,1989,Guillermo del Toro,6.6,109,France
5051,Se7en (5051),Animation,2003,Anthony Russo,8.8,176,UK
5052,WALL-E (5052),Drama,2020,Alfonso Cuaron,8.7,119,UK
5053,Django Unchained (5053),Thriller,1991,David Fincher,8.5,184,Italy
5054,Gladiator (5054),Fantasy,2000,Steven Spielberg,6.8,91,Mexico
5055,The Godfather (5055),Animation,1979,Alfonso Cuaron,8.4,125,Mexico
5056,Pan's Labyrinth (5056),Sci-Fi,2019,David Fincher,9.1,97,Japan
5057,The Dark Knight (5057),Sci-Fi,2009,Makoto Shinkai,7.7,95,UK
5058,Titanic (5058),Action,1995,Alfonso Cuaron,8.3,176,Mexico
5059,Fight Club (5059),Drama,1977,Anthony Russo,6.6,113,UK
5060,Fight Club (5060),Action,2002,James Cameron,8.8,184,Japan
5061,"Monsters, Inc. (5061)",Sci-Fi,2014,James Cameron,7.3,188,France
5062,The Matrix (5062),Action,2004,Martin Scorsese,7.9,97,France
5063,Fight Club (5063),Crime,1996,Francis Ford Coppola,8.5,159,Italy
5064,Heat (5064),Animation,1987,Bong Joon-ho,7.6,114,Italy
5065,Avengers: Endgame (5065),Crime,1999,Pixar Team,7.3,90,France
5066,Tenet (5066),Action,2022,James Cameron,8.5,187,Germany
5067,The Shawshank Redemption (5067),Romance,1985,Francis Ford Coppola,9.2,151,USA
5068,Gladiator (5068),Action,1993,James Cameron,8.7,149,Mexico
5069,Django Unchained (5069),Action,1982,Makoto Shinkai,7.2,197,UK
5070,Coco (5070),Romance,2016,Christopher Nolan,9.2,140,Germany
5071,Fight Club (5071),Crime,1996,Hayao Miyazaki,7.4,186,Japan
5072,Inside Out (5072),Crime,1994,Martin Scorsese,6.9,97,France
5073,The Hateful Eight (5073),Drama,2018,Ridley Scott,8.8,176,Japan
5074,Django Unchained (5074),Romance,2002,Christopher Nolan,7.2,129,South Korea
5075,WALL-E (5075),Crime,2019,Makoto Shinkai,7.1,104,France
5076,Casino (5076),Romance,1985,Alfonso Cuaron,9.1,171,Japan
5077,Titanic (5077),Drama,1986,David Fincher,7.9,193,USA
5078,The Hateful Eight (5078),Animation,1970,James Cameron,7.9,160,USA
5079,The Godfather (5079),Fantasy,1975,Guillermo del Toro,6.8,148,South Korea
5080,Goodfellas (5080),Action,1992,David Fincher,7.6,98,France
5081,Cinema Paradiso (5081),Crime,1978,Anthony Russo,8.1,97,South Korea
5082,Roma (5082),Crime,1994,Alfonso Cuaron,8.1,158,Italy
5083,The Hateful Eight (5083),Crime,1981,Guillermo del Toro,7.1,132,Japan
5084,The Lion King (5084),Thriller,1972,Christopher Nolan,7.4,156,France
5085,Tenet (5085),Sci-Fi,1996,Bong Joon-ho,7.6,179,Italy
5086,Spirited Away (5086),Romance,1983,Makoto Shinkai,9.4,111,USA
5087,Casino (5087),Animation,1999,Anthony Russo,6.9,126,Japan
5088,Kill Bill: Vol. 1 (5088),Thriller,1981,Guillermo del Toro,8.5,180,France
5089,The Dark Knight (5089),Romance,2011,Hayao Miyazaki,9.2,178,Germany
5090,Your Name (5090),Sci-Fi,1983,Ridley Scott,6.5,154,Japan
5091,Parasite (5091),Thriller,2021,Francis Ford Coppola,7.7,139,USA
5092,Spirited Away (5092),Animation,2002,James Cameron,6.5,200,Germany
5093,Cinema Paradiso (5093),Fantasy,2003,Ridley Scott,6.8,162,France
5094,The Shawshank Redemption (5094),Drama,1993,David Fincher,6.7,171,Japan
5095,Se7en (5095),Crime,1997,Guillermo del Toro,8.9,179,Italy
5096,Your Name (5096),Action,2010,Bong Joon-ho,6.6,148,Japan
5097,Frozen (5097),Animation,2009,Alfonso Cuaron,7.4,123,Germany
5098,The Lion King (5098),Thriller,1993,David Fincher,8.6,200,France
5099,Fight Club (5099),Sci-Fi,1970,Ridley Scott,8.4,196,USA
5100,"Monsters, Inc. (5100)",Crime,1995,Alfonso Cuaron,9.2,102,Italy
5101,Parasite (5101),Animation,2003,Anthony Russo,8.3,187,Italy
5102,The Shawshank Redemption (5102),Sci-Fi,1986,Quentin Tarantino,7.6,168,Italy
5103,Up (5103),Action,1994,Bong Joon-ho,9.4,166,Mexico
5104,Inside Out (5104),Crime,1978,Anthony Russo,7.8,100,France
5105,Oldboy (5105),Thriller,1974,Anthony Russo,7.8,119,Italy
5106,The Irishman (5106),Animation,2017,Alfonso Cuaron,6.6,102,Italy
5107,Finding Nemo (5107),Animation,2023,Quentin Tarantino,6.5,120,South Korea
5108,Spirited Away (5108),Fantasy,2015,Martin Scorsese,7.9,137,Germany
5109,Interstellar (5109),Fantasy,1994,Alfonso Cuaron,9.3,110,Italy
5110,The Godfather (5110),Action,1990,Steven Spielberg,8.5,115,USA
5111,Pan's Labyrinth (5111),Sci-Fi,2006,Guillermo del Toro,8.7,103,Mexico
5112,The Hateful Eight (5112),Action,2000,Pixar Team,8.0,124,Germany
5113,The Dark Knight (5113),Romance,1973,Hayao Miyazaki,9.3,132,Italy
5114,Memento (5114),Animation,1992,Guillermo del Toro,7.0,163,UK
5115,Avengers: Endgame (5115),Fantasy,1983,Christopher Nolan,9.1,194,Mexico
5116,Memento (5116),Drama,1972,Pixar Team,9.4,112,Japan
5117,Up (5117),Romance,1991,Steven Spielberg,8.4,156,South Korea
5118,The Hateful Eight (5118),Sci-Fi,1991,Anthony Russo,8.1,107,France
5119,Parasite (5119),Fantasy,2015,Francis Ford Coppola,6.9,193,UK
5120,Toy Story (5120),Romance,2000,Martin Scorsese,8.2,102,Japan
5121,The Hateful Eight (5121),Thriller,2014,Christopher Nolan,7.0,177,South Korea
5122,Memento (5122),Sci-Fi,1976,James Cameron,7.6,95,Mexico
5123,Memento (5123),Drama,1971,David Fincher,8.6,94,Italy
5124,Pulp Fiction (5124),Sci-Fi,1987,Quentin Tarantino,8.3,196,Italy
5125,Pan's Labyrinth (5125),Sci-Fi,2018,Anthony Russo,7.8,190,UK
5126,The Godfather (5126),Action,2015,Quentin Tarantino,8.6,125,Italy
5127,Gladiator (5127),Action,2012,Francis Ford Coppola,7.6,200,Mexico
5128,The Lion King (5128),Animation,2011,Francis Ford Coppola,8.0,94,Japan
5129,Gravity (5129),Fantasy,2022,Steven Spielberg,8.8,131,UK
5130,Oldboy (5130),Romance,1987,Hayao Miyazaki,8.2,200,Japan
5131,The Hateful Eight (5131),Action,1999,Ridley Scott,7.8,148,South Korea
5132,The Silence of the Lambs (5132),Sci-Fi,2006,Christopher Nolan,8.5,131,Germany
5133,Inside Out (5133),Thriller,2007,Hayao Miyazaki,8.8,105,USA
5134,Goodfellas (5134),Animation,1974,Francis Ford Coppola,7.9,186,France
5135,The Godfather (5135),Sci-Fi,2023,David Fincher,7.4,167,UK
5136,Se7en (5136),Fantasy,2018,James Cameron,8.4,125,Italy
5137,Interstellar (5137),Crime,2013,Ridley Scott,9.3,104,South Korea
5138,Pulp Fiction (5138),Fantasy,2008,Ridley Scott,8.9,184,UK
5139,Up (5139),Animation,1972,Ridley Scott,6.6,200,Japan
5140,Se7en (5140),Sci-Fi,2011,Christopher Nolan,8.5,200,USA
5141,Django Unchained (5141),Drama,1971,Christopher Nolan,8.0,97,USA
5142,Life Is Beautiful (5142),Drama,1981,Pixar Team,9.2,134,UK
5143,Avatar (5143),Thriller,2009,Francis Ford Coppola,6.8,183,South Korea
5144,Roma (5144),Romance,1986,Ridley Scott,9.4,104,Italy
5145,Finding Nemo (5145),Romance,1988,Pixar Team,6.7,157,Japan
5146,Pulp Fiction (5146),Romance,2003,Guillermo del Toro,8.6,195,UK
5147,Spirited Away (5147),Fantasy,1973,Quentin Tarantino,8.0,166,UK
5148,Gladiator (5148),Drama,1992,Alfonso Cuaron,8.9,165,Japan
5149,The Godfather (5149),Animation,1972,Pixar Team,8.8,125,USA
5150,The Prestige (5150),Animation,2017,Alfonso Cuaron,8.9,188,South Korea
5151,Frozen (5151),Fantasy,2005,Guillermo del Toro,6.9,178,France
5152,Amelie (5152),Thriller,1970,Alfonso Cuaron,8.0,157,USA
5153,Coco (5153),Fantasy,1998,Francis Ford Coppola,8.1,123,Germany
5154,The Godfather Part II (5154),Action,2020,Francis Ford Coppola,8.0,168,UK
5155,Gravity (5155),Drama,1972,David Fincher,7.7,98,South Korea
5156,The Prestige (5156),Thriller,1972,Christopher Nolan,7.1,153,Mexico
5157,Your Name (5157),Romance,2014,James Cameron,8.2,171,USA
5158,The Lion King (5158),Romance,2003,Quentin Tarantino,7.0,197,Japan
5159,Pan's Labyrinth (5159),Sci-Fi,1988,Christopher Nolan,6.9,130,UK
5160,Pan's Labyrinth (5160),Romance,2008,Bong Joon-ho,6.8,140,Germany
5161,Life Is Beautiful (5161),Thriller,2007,Martin Scorsese,9.3,153,USA
5162,Parasite (5162),Animation,2010,Francis Ford Coppola,8.8,130,Germany
5163,Heat (5163),Drama,1990,Guillermo del Toro,7.4,153,Germany
5164,The Dark Knight (5164),Thriller,2018,David Fincher,7.7,163,France
5165,Avengers: Endgame (5165),Animation,1990,Steven Spielberg,8.1,161,Japan
5166,Your Name (5166),Action,1978,David Fincher,6.8,200,Italy
5167,Frozen (5167),Romance,2022,Francis Ford Coppola,7.7,105,Germany
5168,The Lion King (5168),Fantasy,1980,Makoto Shinkai,6.7,159,UK
5169,The Shawshank Redemption (5169),Thriller,1986,David Fincher,7.5,145,Mexico
5170,Titanic (5170),Animation,2017,Makoto Shinkai,9.2,143,Mexico
5171,Titanic (5171),Fantasy,1989,David Fincher,6.6,91,South Korea
5172,Heat (5172),Sci-Fi,1991,Hayao Miyazaki,7.1,95,Germany
5173,The Shawshank Redemption (5173),Romance,1988,Guillermo del Toro,9.0,119,South Korea
5174,Memento (5174),Fantasy,2007,Pixar Team,7.4,102,South Korea
5175,The Prestige (5175),Thriller,1978,Makoto Shinkai,6.8,188,Italy
5176,The Lion King (5176),Drama,1988,Anthony Russo,8.0,94,USA
5177,Parasite (5177),Crime,1973,Christopher Nolan,8.3,186,France
5178,Spirited Away (5178),Action,2000,Alfonso Cuaron,6.6,125,Germany
5179,Your Name (5179),Drama,1989,Pixar Team,8.5,125,Germany
5180,Casino (5180),Romance,2004,Martin Scorsese,7.2,152,UK
5181,Interstellar (5181),Sci-Fi,2003,Bong Joon-ho,7.8,105,France
5182,The Departed (5182),Animation,1985,Bong Joon-ho,8.8,183,Mexico
5183,The Lion King (5183),Drama,1997,Bong Joon-ho,8.6,173,Japan
5184,Ratatouille (5184),Crime,1986,Alfonso Cuaron,6.9,153,Italy
5185,Kill Bill: Vol. 1 (5185),Thriller,2013,Hayao Miyazaki,8.9,133,Mexico
5186,Up (5186),Animation,1996,Christopher Nolan,7.9,152,Italy
5187,The Departed (5187),Fantasy,2017,Alfonso Cuaron,8.0,134,Japan
5188,The Hateful Eight (5188),Drama,1981,James Cameron,7.9,156,Germany
5189,The Social Network (5189),Animation,2017,David Fincher,7.0,131,Japan
5190,Cinema Paradiso (5190),Sci-Fi,1993,Quentin Tarantino,9.3,127,Mexico
5191,Frozen (5191),Sci-Fi,1972,Guillermo del Toro,6.7,128,Mexico
5192,The Silence of the Lambs (5192),Animation,1978,Quentin Tarantino,8.3,168,Italy
5193,Parasite (5193),Drama,2016,David Fincher,9.1,177,UK
5194,The Hateful Eight (5194),Romance,2001,Hayao Miyazaki,7.1,166,Japan
5195,Coco (5195),Drama,1983,Quentin Tarantino,7.9,156,USA
5196,Life Is Beautiful (5196),Fantasy,2012,Hayao Miyazaki,7.7,123,Italy
5197,Inception (5197),Fantasy,1983,Quentin Tarantino,7.7,92,France
5198,Roma (5198),Crime,1978,Steven Spielberg,9.4,126,Japan
5199,The Irishman (5199),Fantasy,1971,Quentin Tarantino,9.1,163,Italy
5200,Coco (5200),Romance,1998,David Fincher,9.1,141,Germany
5201,Pan's Labyrinth (5201),Action,1983,Guillermo del Toro,9.1,139,UK
5202,Roma (5202),Fantasy,1992,Christopher Nolan,7.0,176,Germany
5203,Pan's Labyrinth (5203),Sci-Fi,2012,Francis Ford Coppola,8.8,182,Germany
5204,Roma (5204),Sci-Fi,2012,Quentin Tarantino,6.7,111,Germany
5205,Up (5205),Fantasy,1972,Steven Spielberg,6.8,196,Mexico
5206,Avatar (5206),Drama,2015,Bong Joon-ho,8.0,166,France
5207,Goodfellas (5207),Thriller,1984,David Fincher,6.7,135,Germany
5208,The Lion King (5208),Sci-Fi,2017,James Cameron,6.9,193,Italy
5209,Life Is Beautiful (5209),Crime,1970,Anthony Russo,9.3,120,Mexico
5210,The Dark Knight (5210),Sci-Fi,2010,Francis Ford Coppola,8.9,102,Italy
5211,Django Unchained (5211),Crime,2001,Bong Joon-ho,7.8,118,Italy
5212,Tenet (5212),Animation,2002,David Fincher,7.0,131,Japan
5213,Coco (5213),Romance,1978,Makoto Shinkai,7.8,181,UK
5214,The Godfather Part II (5214),Romance,2014,David Fincher,8.9,195,Germany
5215,The Irishman (5215),Sci-Fi,1995,James Cameron,7.4,167,USA
5216,Interstellar (5216),Drama,1983,Steven Spielberg,7.4,162,Mexico
5217,The Silence of the Lambs (5217),Fantasy,2021,David Fincher,7.5,124,UK
5218,The Prestige (5218),Fantasy,1977,Anthony Russo,9.3,107,UK
5219,Goodfellas (5219),Crime,1990,Bong Joon-ho,6.7,191,USA
5220,Children of Men (5220),Fantasy,1998,Makoto Shinkai,7.5,159,Japan
5221,The Social Network (5221),Sci-Fi,2007,Steven Spielberg,7.5,172,UK
5222,Your Name (5222),Sci-Fi,1977,David Fincher,7.8,134,Mexico
5223,Inside Out (5223),Sci-Fi,1970,David Fincher,7.2,131,Germany
5224,WALL-E (5224),Romance,1984,Quentin Tarantino,7.1,197,France
5225,Goodfellas (5225),Action,2007,Francis Ford Coppola,7.3,135,France
5226,Up (5226),Thriller,1984,Makoto Shinkai,7.7,140,Italy
5227,The Hateful Eight (5227),Animation,1970,Christopher Nolan,8.8,93,USA
5228,The Matrix (5228),Animation,1994,Francis Ford Coppola,7.4,173,UK
