MovieID,Title,Genre,ReleaseYear,Director,Rating,Duration,Country
749,The Silence of the Lambs (749),Crime,2014,Quentin Tarantino,6.5,187,France
750,The Dark Knight (750),Action,1991,Alfonso Cuaron,8.3,198,South Korea
751,Se7en (751),Crime,2001,Pixar Team,6.5,123,USA
752,Avatar (752),Crime,2019,Makoto Shinkai,8.0,95,Mexico
753,Titanic (753),Romance,2000,David Fincher,8.9,151,France
754,"Monsters, Inc. (754)",Action,2002,Guillermo del Toro,8.0,150,France
755,Casino (755),Animation,1976,Makoto Shinkai,8.0,152,USA
756,The Prestige (756),Thriller,1985,Pixar Team,7.1,199,Japan
757,The Departed (757),Action,2019,David Fincher,9.1,137,Germany
758,Finding Nemo (758),Romance,2002,David Fincher,8.0,180,France
759,Kill Bill: Vol. 1 (759),Fantasy,2010,Bong Joon-ho,7.0,155,USA
760,The Shawshank Redemption (760),Animation,1991,Guillermo del Toro,8.0,94,UK
761,The Dark Knight (761),Romance,1976,Christopher Nolan,6.6,192,South Korea
762,Spirited Away (762),Animation,1987,David Fincher,7.2,184,UK
763,The Hateful Eight (763),Animation,2021,Christopher Nolan,9.1,128,Japan
764,Cinema Paradiso (764),Sci-Fi,1979,Alfonso Cuaron,9.5,192,Japan
765,Toy Story (765),Action,2003,Christopher Nolan,9.0,176,Mexico
766,Spirited Away (766),Crime,1992,Pixar Team,6.6,152,Japan
767,Inception (767),Romance,1973,Alfonso Cuaron,9.0,159,Mexico
768,Up (768),Fantasy,1983,Martin Scorsese,8.0,180,South Korea
769,Oppenheimer (769),Animation,2010,Christopher Nolan,6.8,113,Mexico
770,Tenet (770),Drama,2023,Guillermo del Toro,9.4,91,USA
771,The Shawshank Redemption (771),Thriller,1980,Steven Spielberg,7.0,96,UK
772,Pulp Fiction (772),Romance,2005,Makoto Shinkai,8.8,188,Japan
773,The Departed (773),Action,1972,David Fincher,6.6,158,UK
774,Se7en (774),Animation,2005,Ridley Scott,7.4,187,USA
775,Children of Men (775),Sci-Fi,2017,Quentin Tarantino,8.6,162,France
776,Interstellar (776),Fantasy,2002,Hayao Miyazaki,8.9,138,Italy
777,The Social Network (777),Romance,2014,Alfonso Cuaron,9.4,127,Japan
778,Oppenheimer (778),Animation,2007,Alfonso Cuaron,6.9,124,Mexico
779,Avatar (779),Romance,1998,Quentin Tarantino,8.5,178,Japan
780,Casino (780),Crime,1995,Francis Ford Coppola,8.0,116,Japan
781,Memento (781),Fantasy,2009,Makoto Shinkai,6.6,170,Italy
782,Oppenheimer (782),Romance,1999,Anthony Russo,7.4,130,Japan
783,Ratatouille (783),Action,1977,Pixar Team,8.2,166,South Korea
784,Cinema Paradiso (784),Fantasy,1978,Guillermo del Toro,7.4,196,USA
785,Pulp Fiction (785),Animation,1976,Bong Joon-ho,9.4,157,Japan
786,Gravity (786),Crime,1986,Bong Joon-ho,9.5,91,Japan
787,Spirited Away (787),Sci-Fi,2021,Martin Scorsese,7.6,162,UK
788,Se7en (788),Thriller,2001,Francis Ford Coppola,6.8,123,Japan
789,Pan's Labyrinth (789),Animation,2017,Alfonso Cuaron,9.0,150,UK
790,Frozen (790),Sci-Fi,1970,Makoto Shinkai,7.6,190,Japan
791,The Irishman (791),Animation,2018,Ridley Scott,9.2,162,Japan
792,The Shawshank Redemption (792),Romance,1983,Makoto Shinkai,7.2,103,Japan
793,Fight Club (793),Romance,2018,Francis Ford Coppola,6.8,126,UK
794,Pan's Labyrinth (794),Romance,1975,Francis Ford Coppola,8.0,122,South Korea
795,Inception (795),Drama,2019,Pixar Team,9.1,144,Italy
796,The Prestige (796),Sci-Fi,1999,Makoto Shinkai,7.5,93,UK
797,Pulp Fiction (797),Drama,2018,Makoto Shinkai,6.7,146,Germany
798,Tenet (798),Romance,1970,Hayao Miyazaki,6.6,197,Mexico
799,Parasite (799),Fantasy,2020,Hayao Miyazaki,7.7,121,France
800,Roma (800),Romance,2011,Steven Spielberg,6.6,103,Italy
801,Kill Bill: Vol. 1 (801),Drama,1994,Francis Ford Coppola,7.0,197,Japan
802,Goodfellas (802),Romance,1982,James Cameron,8.0,137,UK
803,The Matrix (803),Sci-Fi,1979,Anthony Russo,8.7,136,Mexico
804,The Prestige (804),Crime,2008,Anthony Russo,7.6,96,South Korea
805,The Shawshank Redemption (805),Action,2007,Ridley Scott,7.9,92,Mexico
806,The Irishman (806),Action,1995,Pixar Team,7.6,122,Mexico
807,Inside Out (807),Romance,2009,Bong Joon-ho,9.0,179,South Korea
808,The Lion King (808),Fantasy,1978,Anthony Russo,8.6,186,South Korea
809,Cinema Paradiso (809),Sci-Fi,1980,Christopher Nolan,8.4,199,South Korea
810,Avengers: Endgame (810),Action,2019,David Fincher,8.3,100,Germany
811,Heat (811),Fantasy,2020,Christopher Nolan,6.7,186,South Korea
812,Roma (812),Romance,1983,Christopher Nolan,8.1,95,Japan
813,The Matrix (813),Sci-Fi,1996,Steven Spielberg,8.8,190,South Korea
814,Tenet (814),Crime,1999,Quentin Tarantino,6.8,177,South Korea
815,Casino (815),Thriller,1994,Pixar Team,6.9,92,Germany
816,Avengers: Endgame (816),Romance,2006,Alfonso Cuaron,8.2,132,Italy
817,Toy Story (817),Animation,1981,Anthony Russo,6.8,142,USA
818,Oppenheimer (818),Sci-Fi,2001,Christopher Nolan,9.3,92,UK
819,Children of Men (819),Fantasy,2012,Quentin Tarantino,6.7,133,Mexico
820,Up (820),Animation,1985,Bong Joon-ho,7.4,106,South Korea
821,Titanic (821),Crime,2020,Alfonso Cuaron,6.8,179,Italy
822,Roma (822),Drama,2002,Makoto Shinkai,7.3,132,USA
823,Heat (823),Animation,1995,Alfonso Cuaron,6.9,97,Mexico
824,Oldboy (824),Sci-Fi,2019,Alfonso Cuaron,8.5,198,Italy
825,Se7en (825),Action,1974,David Fincher,8.5,133,USA
826,The Departed (826),Thriller,2016,Quentin Tarantino,7.3,122,Italy
827,Up (827),Crime,2018,Guillermo del Toro,9.1,170,Germany
828,The Social Network (828),Animation,2014,Francis Ford Coppola,7.0,164,UK
829,Memento (829),Animation,1992,David Fincher,8.4,175,UK
830,Cinema Paradiso (830),Animation,1988,Martin Scorsese,7.7,185,Germany
831,Fight Club (831),Animation,2021,Christopher Nolan,7.5,148,Germany
832,The Dark Knight (832),Sci-Fi,2015,Christopher Nolan,8.6,144,South Korea
833,Memento (833),Thriller,1974,Steven Spielberg,8.6,127,UK
834,Inception (834),Sci-Fi,1983,Christopher Nolan,7.3,197,Mexico
835,Finding Nemo (835),Romance,2005,Christopher Nolan,9.3,125,Mexico
836,Finding Nemo (836),Crime,1983,Christopher Nolan,6.7,103,Italy
837,Cinema Paradiso (837),Action,2000,Alfonso Cuaron,7.2,193,France
838,The Hateful Eight (838),Thriller,1998,Christopher Nolan,7.6,141,USA
839,Tenet (839),Animation,2012,David Fincher,7.9,117,Italy
840,The Hateful Eight (840),Fantasy,1982,James Cameron,7.4,157,France
841,The Departed (841),Fantasy,1982,Hayao Miyazaki,8.8,151,South Korea
842,The Matrix (842),Drama,1989,Steven Spielberg,9.1,121,USA
843,Inception (843),Drama,1991,Pixar Team,9.4,166,Japan
844,Avengers: Endgame (844),Animation,2020,Martin Scorsese,8.6,170,UK
845,Se7en (845),Crime,2014,David Fincher,7.7,140,UK
846,The Silence of the Lambs (846),Action,2018,Steven Spielberg,7.5,112,UK
847,The Departed (847),Fantasy,1972,James Cameron,9.2,94,Germany
848,Fight Club (848),Fantasy,1973,Pixar Team,9.5,135,Italy
849,The Dark Knight (849),Fantasy,1985,Ridley Scott,7.0,100,UK
850,The Prestige (850),Thriller,2013,David Fincher,7.0,125,Italy
851,Children of Men (851),Action,1985,Bong Joon-ho,6.7,197,USA
852,The Irishman (852),Thriller,1998,James Cameron,8.9,191,USA
853,Your Name (853),Fantasy,1986,Pixar Team,9.1,128,Germany
854,Titanic (854),Crime,2000,Makoto Shinkai,8.3,164,USA
855,The Shawshank Redemption (855),Romance,1979,James Cameron,6.9,161,South Korea
856,The Departed (856),Thriller,1996,Pixar Team,6.6,118,Germany
857,Up (857),Crime,2017,Ridley Scott,7.8,105,South Korea
858,Memento (858),Drama,2005,Christopher Nolan,8.6,193,Mexico
859,Coco (859),Drama,1986,Bong Joon-ho,8.0,177,Italy
860,Your Name (860),Sci-Fi,2014,Martin Scorsese,9.4,159,Japan
861,Cinema Paradiso (861),Romance,1988,Francis Ford Coppola,8.4,172,Mexico
862,The Hateful Eight (862),Thriller,1989,Anthony Russo,7.0,180,Germany
863,Toy Story (863),Drama,2001,Bong Joon-ho,6.6,142,UK
864,Interstellar (864),Romance,1973,Bong Joon-ho,7.1,94,South Korea
865,The Irishman (865),Drama,1996,Hayao Miyazaki,8.8,192,UK
866,Oldboy (866),Fantasy,2014,Hayao Miyazaki,8.5,172,UK
867,Life Is Beautiful (867),Sci-Fi,1990,Steven Spielberg,8.8,188,Japan
868,The Social Network (868),Animation,1986,Martin Scorsese,7.2,151,Mexico
869,Kill Bill: Vol. 1 (869),Action,2014,Hayao Miyazaki,8.7,130,South Korea
870,Spirited Away (870),Action,2009,Hayao Miyazaki,9.2,169,Italy
871,The Godfather (871),Drama,2007,James Cameron,8.9,128,USA
872,The Godfather Part II (872),Sci-Fi,1981,David Fincher,8.3,131,USA
873,Pan's Labyrinth (873),Crime,2019,David Fincher,6.5,186,Mexico
874,Up (874),Romance,2015,Hayao Miyazaki,7.2,102,UK
875,Oppenheimer (875),Fantasy,1990,Bong Joon-ho,7.5,194,USA
876,"Monsters, Inc. (876)",Fantasy,1971,Alfonso Cuaron,9.3,121,UK
877,The Dark Knight (877),Drama,2021,Ridley Scott,7.2,123,South Korea
878,Fight Club (878),Animation,1978,Christopher Nolan,8.2,108,Japan
879,Ratatouille (879),Fantasy,1977,Pixar Team,6.7,135,USA
880,Inception (880),Romance,2011,Christopher Nolan,8.3,174,France
881,The Departed (881),Action,1993,Martin Scorsese,7.4,171,Mexico
882,Fight Club (882),Thriller,2012,Makoto Shinkai,7.0,104,France
883,Ratatouille (883),Sci-Fi,1998,Francis Ford Coppola,9.0,116,South Korea
884,Pan's Labyrinth (884),Fantasy,2018,James Cameron,8.4,191,France
885,Casino (885),Action,2019,Bong Joon-ho,7.2,94,South Korea
886,The Shawshank Redemption (886),Romance,1979,Guillermo del Toro,7.9,137,Mexico
887,Children of Men (887),Action,2011,David Fincher,9.0,127,Mexico
888,Ratatouille (888),Thriller,2020,James Cameron,7.4,136,France
889,Casino (889),Sci-Fi,1987,Pixar Team,8.6,184,Germany
890,The Godfather Part II (890),Drama,1976,Anthony Russo,8.9,162,UK
891,The Social Network (891),Sci-Fi,2015,Bong Joon-ho,7.0,113,UK
892,Toy Story (892),Thriller,1984,Pixar Team,7.3,117,Germany
893,Spirited Away (893),Sci-Fi,1970,Pixar Team,8.0,158,USA
894,Titanic (894),Thriller,1980,Martin Scorsese,8.3,155,Germany
895,Frozen (895),Sci-Fi,2023,David Fincher,7.0,116,France
896,The Hateful Eight (896),Crime,1999,Quentin Tarantino,8.1,178,Germany
897,Roma (897),Fantasy,1976,James Cameron,8.3,114,France
898,Cinema Paradiso (898),Sci-Fi,1976,Francis Ford Coppola,8.6,200,France
899,Casino (899),Fantasy,1975,Hayao Miyazaki,8.2,90,France
900,The Departed (900),Sci-Fi,1974,Guillermo del Toro,6.6,200,Mexico
901,Avatar (901),Animation,2013,Christopher Nolan,6.8,90,France
902,"Monsters, Inc. (902)",Romance,2000,Alfonso Cuaron,7.5,161,UK
903,The Lion King (903),Romance,1984,Makoto Shinkai,7.8,189,Germany
904,The Dark Knight (904),Sci-Fi,1983,Steven Spielberg,8.4,167,USA
905,The Silence of the Lambs (905),Animation,2006,Alfonso Cuaron,6.5,140,Mexico
906,Up (906),Romance,1990,Bong Joon-ho,9.0,90,France
907,Amelie (907),Action,2013,Guillermo del Toro,8.7,148,France
908,The Lion King (908),Animation,2001,Ridley Scott,8.5,152,Germany
909,The Hateful Eight (909),Animation,1985,Pixar Team,9.0,130,South Korea
910,Avatar (910),Action,2011,Steven Spielberg,8.4,113,Italy
911,The Irishman (911),Drama,2002,Christopher Nolan,7.9,195,France
912,The Dark Knight (912),Romance,2016,Martin Scorsese,7.6,122,UK
913,Se7en (913),Thriller,2008,Ridley Scott,7.4,110,South Korea
914,Heat (914),Sci-Fi,1984,Alfonso Cuaron,7.3,116,Mexico
915,Fight Club (915),Thriller,2009,Quentin Tarantino,7.1,132,Italy
916,The Godfather Part II (916),Romance,1995,James Cameron,6.9,119,Italy
917,Children of Men (917),Fantasy,1984,Guillermo del Toro,9.4,190,France
918,The Dark Knight (918),Thriller,2002,Guillermo del Toro,7.0,133,USA
919,Cinema Paradiso (919),Fantasy,1978,James Cameron,7.6,167,South Korea
920,The Prestige (920),Sci-Fi,1982,Makoto Shinkai,7.1,199,Italy
921,The Matrix (921),Animation,1999,Francis Ford Coppola,7.9,164,France
922,The Shawshank Redemption (922),Crime,1977,James Cameron,7.3,116,Germany
923,Titanic (923),Crime,2022,Steven Spielberg,6.6,126,USA
924,Parasite (924),Romance,2016,Alfonso Cuaron,8.9,135,Japan
925,Inception (925),Animation,2005,Steven Spielberg,8.9,107,Italy
926,Inception (926),Action,2016,James Cameron,8.4,199,Japan
927,Roma (927),Action,2010,Hayao Miyazaki,8.0,137,Germany
928,Oldboy (928),Animation,1970,Makoto Shinkai,8.9,112,UK
929,Children of Men (929),Romance,2015,Anthony Russo,7.1,138,South Korea
930,Cinema Paradiso (930),Crime,2013,Pixar Team,9.1,166,Italy
931,The Matrix (931),Sci-Fi,1979,Anthony Russo,9.2,185,USA
932,Ratatouille (932),Animation,2019,Francis Ford Coppola,8.9,150,Mexico
933,The Dark Knight (933),Thriller,2001,Guillermo del Toro,8.7,122,France
934,The Prestige (934),Sci-Fi,1987,Martin Scorsese,8.4,141,Mexico
935,Se7en (935),Romance,2009,Quentin Tarantino,7.9,95,Germany
936,Inside Out (936),Fantasy,1999,David Fincher,9.2,98,Italy
937,Tenet (937),Crime,1977,Alfonso Cuaron,7.9,172,Italy
938,Gladiator (938),Sci-Fi,2005,Martin Scorsese,8.6,159,UK
939,Parasite (939),Action,1978,Hayao Miyazaki,9.5,136,Germany
940,Kill Bill: Vol. 1 (940),Thriller,2014,Martin Scorsese,8.3,117,UK
941,Fight Club (941),Drama,2006,Bong Joon-ho,9.4,97,USA
942,Tenet (942),Action,1981,Christopher Nolan,7.5,182,South Korea
943,Up (943),Romance,2006,James Cameron,6.8,96,Mexico
944,The Silence of the Lambs (944),Animation,1975,Quentin Tarantino,7.8,131,South Korea
945,Frozen (945),Thriller,1984,Anthony Russo,8.8,96,Japan
946,Toy Story (946),Animation,1982,Anthony Russo,8.4,126,Italy
947,Life Is Beautiful (947),Action,1972,Quentin Tarantino,7.8,98,France
948,Oldboy (948),Fantasy,1973,Steven Spielberg,7.1,101,UK
949,The Departed (949),Crime,2012,Ridley Scott,7.9,188,Germany
950,Goodfellas (950),Drama,1976,Alfonso Cuaron,8.1,118,UK
951,Coco (951),Romance,1971,Steven Spielberg,7.8,136,South Korea
952,Gladiator (952),Crime,1975,Francis Ford Coppola,8.6,150,USA
953,The Departed (953),Thriller,1988,Anthony Russo,6.8,177,France
954,Ratatouille (954),Animation,1977,Ridley Scott,6.6,133,USA
955,Casino (955),Crime,2018,James Cameron,7.0,168,Mexico
956,Oppenheimer (956),Romance,1981,James Cameron,8.2,112,South Korea
957,Finding Nemo (957),Crime,2021,Christopher Nolan,8.6,170,South Korea
958,Inside Out (958),Animation,1996,Ridley Scott,9.4,164,Germany
959,Kill Bill: Vol. 1 (959),Sci-Fi,1989,David Fincher,8.6,162,Japan
960,Gravity (960),Crime,2011,Christopher Nolan,8.8,173,UK
961,Frozen (961),Crime,2013,James Cameron,8.3,132,Germany
962,Django Unchained (962),Fantasy,1970,Makoto Shinkai,6.7,136,Germany
963,Memento (963),Action,1976,Hayao Miyazaki,6.8,158,France
964,Avatar (964),Sci-Fi,2001,Pixar Team,6.7,193,Mexico
965,Coco (965),Crime,2000,Alfonso Cuaron,7.9,140,USA
966,Fight Club (966),Sci-Fi,1973,Alfonso Cuaron,6.9,99,Japan
967,Oppenheimer (967),Sci-Fi,2007,Steven Spielberg,6.9,185,UK
968,Memento (968),Drama,1989,Makoto Shinkai,8.3,115,USA
969,The Lion King (969),Romance,2016,Bong Joon-ho,9.1,122,Italy
970,Oldboy (970),Sci-Fi,1976,Quentin Tarantino,8.7,167,Mexico
971,Memento (971),Sci-Fi,1992,James Cameron,7.3,152,Germany
972,Roma (972),Crime,1973,Francis Ford Coppola,9.1,141,USA
973,Interstellar (973),Sci-Fi,2017,Pixar Team,7.1,175,Japan
974,"Monsters, Inc. (974)",Drama,1981,David Fincher,7.4,128,Germany
975,Tenet (975),Drama,1999,Anthony Russo,8.3,196,Italy
976,Heat (976),Crime,1999,Makoto Shinkai,8.5,90,USA
977,The Departed (977),Action,2005,Bong Joon-ho,9.0,100,South Korea
978,Heat (978),Romance,2000,Pixar Team,9.1,174,France
979,Coco (979),Thriller,2019,Alfonso Cuaron,7.1,145,USA
980,Ratatouille (980),Fantasy,2019,Guillermo del Toro,7.6,141,Japan
981,Ratatouille (981),Crime,2014,Steven Spielberg,7.4,108,Mexico
982,Your Name (982),Animation,2019,Anthony Russo,7.8,130,Mexico
983,Roma (983),Action,1988,Christopher Nolan,9.1,108,Mexico
984,Coco (984),Sci-Fi,2021,James Cameron,9.1,163,USA
985,Pan's Labyrinth (985),Drama,1997,Christopher Nolan,7.7,108,Mexico
986,Coco (986),Action,2015,Hayao Miyazaki,6.5,156,UK
987,Roma (987),Drama,1974,Pixar Team,7.0,191,UK
988,Amelie (988),Animation,2023,Francis Ford Coppola,8.8,155,USA
989,The Matrix (989),Drama,1994,David Fincher,7.0,173,Italy
990,Coco (990),Drama,1986,Quentin Tarantino,9.5,179,USA
991,Amelie (991),Romance,2005,Francis Ford Coppola,7.1,149,France
992,Life Is Beautiful (992),Crime,2019,Guillermo del Toro,9.0,124,Germany
993,The Lion King (993),Animation,1970,Alfonso Cuaron,9.3,131,South Korea
994,The Dark Knight (994),Romance,1975,Alfonso Cuaron,8.6,135,Italy
995,Ratatouille (995),Drama,2004,Ridley Scott,8.6,194,UK
996,Oppenheimer (996),Sci-Fi,2013,Anthony Russo,7.9,184,France
997,Children of Men (997),Sci-Fi,1985,Pixar Team,9.4,193,Italy
998,Inside Out (998),Animation,1973,Ridley Scott,8.4,190,Mexico
999,Kill Bill: Vol. 1 (999),Action,1989,David Fincher,7.2,176,South Korea
1000,Pulp Fiction (1000),Romance,2005,Anthony Russo,7.9,99,UK
1001,Oldboy (1001),Romance,1999,Alfonso Cuaron,7.9,174,USA
1002,Goodfellas (1002),Fantasy,2021,Alfonso Cuaron,9.1,171,Italy
1003,Inception (1003),Romance,2001,Anthony Russo,9.4,96,UK
1004,Django Unchained (1004),Sci-Fi,1989,Anthony Russo,7.4,171,UK
1005,Inception (1005),Crime,1976,Guillermo del Toro,9.2,124,Japan
1006,The Prestige (1006),Thriller,2006,Steven Spielberg,7.5,136,USA
1007,Spirited Away (1007),Fantasy,2003,Makoto Shinkai,6.6,106,UK
1008,The Matrix (1008),Animation,1989,David Fincher,7.3,187,Mexico
1009,The Godfather (1009),Fantasy,1990,Quentin Tarantino,8.3,168,France
1010,Roma (1010),Thriller,2006,Quentin Tarantino,9.5,102,Italy
1011,Memento (1011),Fantasy,2003,Steven Spielberg,9.4,191,France
1012,Django Unchained (1012),Animation,1995,Francis Ford Coppola,7.2,90,USA
1013,The Departed (1013),Fantasy,2011,Guillermo del Toro,8.4,131,Japan
1014,Tenet (1014),Action,1977,David Fincher,8.9,189,Japan
1015,Memento (1015),Romance,2009,James Cameron,7.7,139,Germany
1016,Up (1016),Fantasy,1987,Alfonso Cuaron,7.6,106,Germany
1017,Ratatouille (1017),Romance,2014,James Cameron,7.4,163,Japan
1018,Pan's Labyrinth (1018),Thriller,1996,Ridley Scott,8.0,93,USA
1019,The Silence of the Lambs (1019),Animation,2014,James Cameron,8.3,193,Italy
1020,Casino (1020),Drama,2002,David Fincher,7.4,175,Mexico
1021,Oppenheimer (1021),Action,1982,David Fincher,9.1,96,USA
1022,Inside Out (1022),Romance,1986,Anthony Russo,7.9,115,Germany
1023,Gladiator (1023),Sci-Fi,1971,Anthony Russo,9.4,121,UK
1024,The Godfather Part II (1024),Sci-Fi,2015,James Cameron,7.1,124,South Korea
1025,Inception (1025),Action,1993,Quentin Tarantino,7.9,134,UK
1026,The Departed (1026),Romance,1986,David Fincher,7.8,165,Germany
1027,Tenet (1027),Drama,1990,Steven Spielberg,8.8,163,France
1028,The Social Network (1028),Action,1996,David Fincher,9.1,186,USA
1029,Avatar (1029),Drama,1978,Quentin Tarantino,7.2,199,France
1030,The Silence of the Lambs (1030),Fantasy,1973,Francis Ford Coppola,9.5,146,France
1031,Oppenheimer (1031),Sci-Fi,1974,Martin Scorsese,7.9,130,South Korea
1032,WALL-E (1032),Action,1979,Guillermo del Toro,7.9,118,Germany
1033,Django Unchained (1033),Animation,1992,Anthony Russo,8.3,178,Germany
1034,The Silence of the Lambs (1034),Crime,1988,Anthony Russo,6.9,142,Germany
1035,Casino (1035),Animation,1975,Anthony Russo,7.3,109,USA
1036,Memento (1036),Drama,1986,Guillermo del Toro,6.5,156,France
1037,Se7en (1037),Fantasy,2007,Christopher Nolan,7.1,131,Japan
1038,Goodfellas (1038),Animation,2008,Bong Joon-ho,7.0,119,Mexico
1039,Ratatouille (1039),Action,1991,Christopher Nolan,9.3,166,Italy
1040,Up (1040),Thriller,1999,Martin Scorsese,8.9,90,Germany
1041,"Monsters, Inc. (1041)",Romance,1970,Makoto Shinkai,8.0,154,Italy
1042,Se7en (1042),Action,1976,Guillermo del Toro,8.5,164,UK
1043,The Hateful Eight (1043),Drama,1986,Steven Spielberg,8.5,120,South Korea
1044,Cinema Paradiso (1044),Drama,1992,James Cameron,8.2,162,South Korea
1045,Inception (1045),Drama,1970,James Cameron,8.4,144,USA
1046,Your Name (1046),Crime,2007,Anthony Russo,7.2,152,USA
1047,Oldboy (1047),Crime,2015,James Cameron,8.0,172,Germany
1048,Goodfellas (1048),Sci-Fi,2006,Christopher Nolan,6.7,129,Mexico
1049,Coco (1049),Romance,1979,Pixar Team,8.6,153,Italy
1050,Oldboy (1050),Animation,1986,Quentin Tarantino,7.3,162,South Korea
1051,Gravity (1051),Sci-Fi,1988,Makoto Shinkai,9.5,165,Germany
1052,Interstellar (1052),Thriller,2021,Guillermo del Toro,8.3,126,Italy
1053,The Godfather (1053),Action,1996,Quentin Tarantino,7.0,154,South Korea
1054,The Social Network (1054),Crime,2009,Pixar Team,7.1,162,Mexico
1055,Kill Bill: Vol. 1 (1055),Sci-Fi,1974,Anthony Russo,8.5,157,Germany
1056,Frozen (1056),Fantasy,2022,Martin Scorsese,8.7,197,Mexico
1057,Children of Men (1057),Drama,2007,Alfonso Cuaron,7.1,192,UK
1058,The Matrix (1058),Sci-Fi,1988,Martin Scorsese,8.3,155,Japan
1059,Life Is Beautiful (1059),Romance,2012,Christopher Nolan,8.7,131,USA
1060,Oldboy (1060),Sci-Fi,2003,Ridley Scott,8.9,195,France
1061,Pulp Fiction (1061),Thriller,1995,Francis Ford Coppola,7.4,91,South Korea
1062,Parasite (1062),Thriller,1989,Martin Scorsese,6.5,184,Japan
1063,Interstellar (1063),Thriller,1989,Hayao Miyazaki,6.6,180,Mexico
1064,WALL-E (1064),Thriller,1985,Pixar Team,8.6,160,France
1065,Heat (1065),Drama,2005,Steven Spielberg,7.5,100,Italy
1066,The Hateful Eight (1066),Action,2023,Quentin Tarantino,7.6,166,France
1067,"Monsters, Inc. (1067)",Romance,2009,Martin Scorsese,9.3,111,USA
1068,The Hateful Eight (1068),Action,2020,James Cameron,8.4,177,Japan
1069,Inception (1069),Sci-Fi,2000,Bong Joon-ho,7.3,99,South Korea
1070,The Hateful Eight (1070),Thriller,1979,Francis Ford Coppola,8.9,101,UK
1071,Children of Men (1071),Animation,1984,Steven Spielberg,6.8,159,South Korea
1072,"Monsters, Inc. (1072)",Crime,1985,Martin Scorsese,6.9,190,Mexico
1073,The Silence of the Lambs (1073),Animation,2003,Alfonso Cuaron,8.3,187,Mexico
1074,Toy Story (1074),Thriller,1986,Christopher Nolan,9.1,178,Mexico
1075,Oldboy (1075),Drama,2006,Martin Scorsese,8.4,92,Japan
1076,Amelie (1076),Sci-Fi,1979,Martin Scorsese,7.3,189,Mexico
1077,Gladiator (1077),Romance,2010,Martin Scorsese,6.6,114,Germany
1078,Fight Club (1078),Action,1998,Steven Spielberg,8.8,192,France
1079,The Irishman (1079),Romance,1992,James Cameron,6.7,165,UK
1080,Django Unchained (1080),Romance,2013,Anthony Russo,7.0,105,South Korea
1081,Inception (1081),Sci-Fi,1990,Steven Spielberg,6.8,129,Italy
1082,Cinema Paradiso (1082),Fantasy,1973,Alfonso Cuaron,7.8,177,Mexico
1083,Cinema Paradiso (1083),Thriller,1984,Ridley Scott,8.2,122,Mexico
1084,Coco (1084),Fantasy,2017,Guillermo del Toro,9.4,193,Germany
1085,Avatar (1085),Thriller,2022,Hayao Miyazaki,8.7,182,South Korea
1086,Titanic (1086),Sci-Fi,2011,Pixar Team,8.9,99,Mexico
1087,Se7en (1087),Romance,1972,David Fincher,7.4,127,Mexico
1088,Casino (1088),Drama,2001,Guillermo del Toro,9.2,95,Mexico
1089,Roma (1089),Animation,1977,Martin Scorsese,7.2,102,Mexico
1090,The Matrix (1090),Animation,2001,Steven Spielberg,8.4,192,UK
1091,Cinema Paradiso (1091),Fantasy,2000,Anthony Russo,8.4,102,Japan
1092,The Silence of the Lambs (1092),Fantasy,1997,Alfonso Cuaron,9.1,152,USA
1093,Se7en (1093),Animation,2023,Martin Scorsese,8.6,159,Italy
1094,The Shawshank Redemption (1094),Fantasy,1988,Makoto Shinkai,9.1,107,Germany
1095,Fight Club (1095),Thriller,1985,Makoto Shinkai,8.4,107,Italy
1096,The Godfather (1096),Thriller,2018,Guillermo del Toro,9.2,137,USA
1097,WALL-E (1097),Drama,1982,Anthony Russo,7.7,148,Japan
1098,Ratatouille (1098),Thriller,1986,Makoto Shinkai,7.8,97,Mexico
1099,Finding Nemo (1099),Fantasy,2002,Martin Scorsese,8.4,93,South Korea
1100,The Godfather (1100),Drama,1977,Quentin Tarantino,7.8,104,Japan
1101,Oppenheimer (1101),Romance,2001,Martin Scorsese,8.7,156,France
1102,The Silence of the Lambs (1102),Fantasy,2011,Ridley Scott,7.4,143,USA
1103,Goodfellas (1103),Fantasy,2019,Alfonso Cuaron,9.0,110,South Korea
1104,The Dark Knight (1104),Sci-Fi,1970,David Fincher,9.0,92,South Korea
1105,Up (1105),Drama,1980,Quentin Tarantino,7.4,196,South Korea
1106,The Godfather Part II (1106),Crime,1971,Anthony Russo,9.0,136,Germany
1107,WALL-E (1107),Thriller,1997,Christopher Nolan,8.1,177,France
1108,Inception (1108),Animation,2006,Christopher Nolan,8.0,151,UK
1109,The Social Network (1109),Drama,2006,James Cameron,7.1,123,Japan
1110,Goodfellas (1110),Drama,1999,Makoto Shinkai,7.8,98,Mexico
1111,Titanic (1111),Thriller,1997,Anthony Russo,8.6,130,Mexico
1112,Parasite (1112),Thriller,2021,Ridley Scott,7.5,128,UK
1113,Oppenheimer (1113),Fantasy,1972,Christopher Nolan,9.4,196,Italy
1114,Fight Club (1114),Drama,2012,Anthony Russo,8.4,91,Japan
1115,Pulp Fiction (1115),Sci-Fi,2008,Guillermo del Toro,9.2,200,UK
1116,The Prestige (1116),Animation,2006,Quentin Tarantino,8.4,121,France
1117,The Silence of the Lambs (1117),Romance,1977,James Cameron,7.1,179,Germany
