snapshot_id,book_id,year,market,channel,units_sold_thousands
28112,60,1986,APAC,Online,27
28113,37,1981,LATAM,Retail,49
28114,11,2023,UK,Online,91
28115,91,1977,US,Online,49
28116,75,2023,UK,Online,24
28117,54,1976,UK,Online,50
28118,65,2004,APAC,Online,102
28119,41,2021,APAC,Retail,42
28120,89,2006,APAC,Retail,21
28121,88,2001,APAC,Retail,86
28122,51,2008,EU,Retail,39
28123,23,2021,US,Retail,63
28124,7,1990,APAC,Online,119
28125,14,2001,US,Retail,81
28126,16,2007,APAC,Retail,127
28127,39,1992,UK,Online,42
28128,54,1970,LATAM,Online,26
28129,74,1973,US,Online,47
28130,55,1997,EU,Retail,45
28131,66,2008,EU,Retail,20
28132,80,2018,UK,Online,44
28133,70,2006,LATAM,Retail,14
28134,17,2008,LATAM,Online,103
28135,92,2012,LATAM,Retail,47
28136,22,2021,EU,Retail,69
28137,48,1984,APAC,Online,50
28138,24,2015,US,Online,69
28139,51,2012,LATAM,Online,45
28140,65,2013,US,Retail,31
28141,49,2023,EU,Online,49
28142,74,1969,LATAM,Online,39
28143,52,2017,LATAM,Retail,48
28144,57,1950,APAC,Retail,40
28145,85,1969,LATAM,Retail,22
28146,4,1970,LATAM,Online,90
28147,2,1975,APAC,Online,99
28148,58,1973,EU,Retail,84
28149,18,2020,US,Online,153
28150,15,2007,APAC,Online,45
28151,47,1997,APAC,Online,34
28152,67,2020,APAC,Online,60
28153,25,2021,APAC,Retail,80
28154,35,2007,APAC,Online,39
28155,43,1968,UK,Retail,49
28156,97,1995,EU,Online,51
28157,83,2020,UK,Online,18
28158,58,2003,LATAM,Online,58
28159,83,2022,LATAM,Online,21
28160,41,2013,EU,Retail,63
28161,54,1976,EU,Retail,44
28162,12,2017,UK,Online,119
28163,98,2021,US,Online,26
28164,95,1958,UK,Online,21
28165,48,2004,EU,Retail,55
28166,39,2014,US,Online,43
28167,40,2019,US,Online,53
28168,25,2012,APAC,Retail,89
28169,30,2024,UK,Online,43
28170,29,2014,US,Online,63
28171,77,1977,APAC,Retail,19
28172,87,1985,LATAM,Online,43
28173,6,1958,US,Online,131
28174,21,2012,APAC,Online,59
28175,48,1967,UK,Online,39
28176,82,1987,UK,Online,60
28177,44,1978,UK,Retail,68
28178,36,1999,EU,Retail,37
28179,85,1996,LATAM,Retail,24
28180,45,2023,APAC,Online,56
28181,65,2017,EU,Retail,62
28182,49,1980,APAC,Online,37
28183,23,2016,EU,Online,72
28184,90,2017,US,Online,21
28185,92,2019,LATAM,Online,25
28186,31,2010,US,Online,45
28187,51,1995,LATAM,Online,38
28188,49,1987,EU,Retail,49
28189,76,1984,EU,Retail,29
28190,72,2003,APAC,Online,32
28191,52,2004,LATAM,Retail,34
28192,21,1985,EU,Online,57
28193,67,2017,LATAM,Retail,78
28194,13,2003,EU,Retail,89
28195,96,1984,EU,Online,26
28196,38,1977,LATAM,Retail,41
28197,10,2023,LATAM,Retail,125
28198,7,1978,US,Online,150
28199,85,1956,UK,Online,15
28200,45,2018,US,Online,20
28201,24,2016,US,Online,87
28202,5,1997,US,Online,104
28203,28,2016,APAC,Online,46
28204,70,2005,UK,Online,27
28205,99,1977,LATAM,Retail,28
28206,16,2019,APAC,Online,47
28207,98,2024,EU,Online,30
28208,24,2011,EU,Retail,49
28209,59,2020,UK,Online,44
28210,2,1971,US,Online,82
28211,91,1988,APAC,Online,26
28212,79,2004,UK,Online,21
28213,3,1957,LATAM,Retail,37
28214,38,1993,UK,Online,66
28215,14,2000,UK,Retail,112
28216,12,1999,EU,Retail,80
28217,9,2011,UK,Retail,136
28218,88,2012,EU,Retail,48
28219,72,2021,US,Online,24
28220,92,1996,UK,Online,41
28221,33,2011,US,Retail,25
28222,59,2009,EU,Online,45
28223,2,1973,APAC,Retail,115
28224,48,1981,US,Online,40
28225,11,2009,APAC,Online,105
28226,86,2007,UK,Online,30
28227,58,2021,EU,Online,54
28228,16,2013,LATAM,Online,119
28229,74,1957,UK,Retail,19
28230,66,2022,LATAM,Online,36
28231,66,2004,LATAM,Retail,51
28232,59,1992,APAC,Retail,25
28233,50,2003,EU,Retail,20
28234,53,2011,APAC,Online,61
28235,39,2018,US,Online,17
28236,26,2016,US,Online,46
28237,78,1980,US,Online,49
28238,15,2019,US,Online,64
28239,29,2015,APAC,Retail,53
28240,11,2003,EU,Online,97
28241,41,2005,EU,Online,56
28242,78,1989,LATAM,Retail,50
28243,49,2021,APAC,Retail,4
28244,28,2020,US,Online,57
28245,67,2019,US,Online,66
28246,97,2024,UK,Online,85
28247,50,1988,UK,Retail,33
28248,90,2022,EU,Retail,4
28249,25,2015,APAC,Retail,48
28250,69,2021,EU,Online,32
28251,37,2015,LATAM,Online,80
28252,6,2012,UK,Retail,103
28253,4,1958,APAC,Online,82
28254,5,2011,UK,Retail,82
28255,36,1999,EU,Retail,32
28256,84,2024,US,Online,50
28257,89,2014,US,Online,31
28258,77,1976,LATAM,Online,24
28259,37,2009,LATAM,Online,55
28260,5,2007,US,Online,98
28261,6,1973,UK,Online,128
28262,20,1983,LATAM,Online,45
28263,93,2012,APAC,Online,33
28264,35,2022,UK,Retail,62
28265,100,2020,APAC,Retail,27
28266,69,2022,US,Retail,28
28267,95,2020,APAC,Online,11
28268,58,2005,UK,Retail,66
28269,67,2013,APAC,Online,59
28270,53,2017,LATAM,Online,59
28271,80,1983,UK,Online,46
28272,20,1960,EU,Online,80
28273,50,1967,APAC,Retail,44
28274,26,2010,UK,Online,74
28275,2,1993,LATAM,Retail,106
28276,24,2022,APAC,Retail,56
28277,83,2017,APAC,Online,30
28278,83,2024,UK,Online,22
28279,66,2017,LATAM,Online,32
28280,42,2010,EU,Online,23
28281,40,2010,US,Retail,40
28282,31,2021,LATAM,Online,54
28283,3,1996,APAC,Online,135
28284,65,1987,UK,Retail,79
28285,12,2012,UK,Online,108
28286,79,2008,LATAM,Online,37
28287,9,2014,US,Online,141
28288,20,1990,APAC,Online,52
28289,53,2013,EU,Retail,38
28290,12,2008,EU,Online,87
28291,84,2012,US,Retail,49
28292,58,1972,EU,Online,85
28293,58,1979,APAC,Retail,69
28294,98,2003,EU,Retail,31
28295,42,1996,US,Retail,12
28296,54,1969,LATAM,Online,28
28297,19,1970,EU,Retail,50
28298,55,1999,APAC,Retail,38
28299,97,2002,US,Retail,61
28300,73,2002,US,Online,27
28301,4,1968,EU,Online,51
28302,3,1980,APAC,Online,177
28303,75,2022,LATAM,Retail,22
28304,8,2017,APAC,Online,139
28305,68,2009,EU,Retail,26
28306,46,2011,EU,Retail,71
28307,27,2017,UK,Retail,78
28308,6,1955,APAC,Retail,138
28309,84,2012,US,Retail,92
28310,76,1986,EU,Online,31
28311,41,2015,US,Retail,56
28312,99,1976,UK,Retail,32
28313,64,1983,LATAM,Retail,99
28314,60,2021,EU,Online,51
28315,46,2009,US,Online,27
28316,32,2019,UK,Online,43
28317,41,2007,LATAM,Retail,22
28318,8,1974,US,Online,141
28319,1,1969,US,Online,115
28320,16,2015,EU,Retail,66
28321,12,2022,UK,Online,95
28322,48,1976,US,Online,38
28323,82,2001,EU,Retail,30
28324,30,2006,US,Retail,45
28325,67,2013,US,Online,38
28326,22,2015,EU,Online,63
28327,93,2014,LATAM,Retail,23
28328,13,2016,APAC,Online,101
28329,38,2018,LATAM,Online,44
28330,90,2009,LATAM,Retail,16
28331,87,1981,UK,Retail,56
28332,58,1991,UK,Online,87
28333,55,1971,EU,Retail,55
28334,54,1983,UK,Retail,45
28335,40,2022,APAC,Retail,43
28336,88,2015,EU,Retail,50
28337,51,1987,LATAM,Online,27
28338,7,1987,US,Online,76
28339,78,2010,EU,Retail,53
28340,79,1960,US,Online,36
28341,77,1980,US,Online,26
28342,9,1980,US,Retail,83
28343,80,1996,EU,Retail,47
28344,72,1999,UK,Online,27
28345,63,2017,UK,Retail,62
28346,26,2012,US,Online,23
28347,81,2015,UK,Retail,43
28348,28,2017,UK,Retail,61
28349,46,2018,LATAM,Online,40
28350,11,2014,UK,Retail,155
28351,54,2005,LATAM,Online,30
28352,34,2023,EU,Online,37
28353,27,2013,APAC,Retail,59
28354,1,2019,EU,Retail,93
28355,66,1983,UK,Online,49
28356,15,2012,UK,Retail,55
28357,66,2008,EU,Retail,29
28358,1,1980,US,Retail,61
28359,38,2023,UK,Online,28
28360,16,2023,APAC,Online,67
28361,28,2019,US,Online,70
28362,68,2023,LATAM,Retail,22
28363,34,2016,UK,Retail,13
28364,8,1962,UK,Retail,64
28365,31,1999,UK,Online,55
28366,27,2017,APAC,Online,69
28367,47,2000,UK,Retail,28
28368,65,1974,US,Online,128
28369,42,1993,EU,Retail,24
28370,96,1996,APAC,Online,16
28371,75,2023,UK,Retail,28
28372,25,2018,LATAM,Online,70
28373,39,1992,UK,Online,42
28374,10,2010,UK,Retail,108
28375,81,2013,UK,Retail,25
28376,12,2018,LATAM,Online,55
28377,24,2020,UK,Online,72
28378,1,1999,LATAM,Retail,80
28379,89,1997,US,Online,14
28380,60,1980,LATAM,Online,42
28381,30,2008,EU,Retail,23
28382,26,2017,UK,Online,90
28383,15,2012,EU,Online,56
28384,98,2006,EU,Online,28
28385,16,2005,APAC,Online,137
28386,12,2019,EU,Online,106
28387,92,1990,UK,Online,33
28388,87,1984,UK,Retail,45
28389,98,2002,EU,Retail,31
28390,89,2023,US,Online,1
28391,16,2004,APAC,Retail,145
28392,79,2010,LATAM,Online,27
28393,9,2016,LATAM,Online,85
28394,9,2004,EU,Retail,84
28395,76,1986,US,Online,34
28396,93,2014,APAC,Retail,15
28397,48,1986,LATAM,Online,30
28398,33,2023,EU,Retail,43
28399,43,1992,APAC,Online,59
28400,39,1993,LATAM,Online,35
28401,16,2023,APAC,Online,81
28402,50,1979,UK,Online,32
28403,4,1973,EU,Retail,103
28404,51,2002,LATAM,Online,29
28405,35,2019,APAC,Retail,22
28406,5,2024,EU,Retail,99
28407,32,1983,US,Online,55
28408,41,2021,US,Online,43
28409,86,1951,UK,Online,22
28410,79,1991,US,Retail,36
28411,77,1991,EU,Retail,33
28412,21,1994,LATAM,Online,78
28413,82,2007,APAC,Retail,28
28414,55,1974,LATAM,Online,25
28415,49,1993,EU,Retail,46
28416,20,2008,US,Retail,63
28417,84,2021,EU,Retail,49
28418,73,2014,APAC,Retail,41
28419,89,2001,EU,Online,20
28420,76,1987,APAC,Retail,20
28421,89,2009,UK,Online,23
28422,93,2021,UK,Retail,36
28423,64,1959,EU,Online,119
28424,55,2002,US,Retail,47
28425,26,2014,US,Retail,79
28426,96,2022,UK,Online,21
28427,44,1959,EU,Retail,62
28428,76,2012,EU,Retail,25
28429,44,2006,UK,Retail,104
28430,43,1967,APAC,Retail,88
28431,11,2021,UK,Online,106
28432,85,2023,UK,Retail,26
28433,18,2018,APAC,Retail,73
28434,38,1972,LATAM,Retail,23
28435,10,1956,US,Online,124
28436,73,2000,UK,Online,21
28437,17,2022,UK,Retail,107
28438,2,1992,LATAM,Online,61
28439,99,2020,EU,Online,55
28440,21,2013,UK,Retail,70
28441,68,2013,LATAM,Retail,26
28442,5,1997,EU,Online,119
28443,53,1988,LATAM,Online,55
28444,46,2019,UK,Retail,20
28445,27,2013,US,Retail,82
28446,1,1984,APAC,Retail,129
28447,52,2023,LATAM,Retail,25
28448,18,2011,EU,Online,119
28449,62,1980,US,Retail,103
28450,62,2022,US,Retail,66
28451,48,2019,US,Online,61
28452,63,1960,APAC,Online,95
28453,7,2001,US,Retail,142
28454,89,1999,APAC,Retail,19
28455,68,2023,UK,Retail,10
28456,44,2011,APAC,Retail,25
28457,11,2016,UK,Online,183
28458,93,2011,UK,Online,31
28459,65,1975,LATAM,Online,80
28460,54,1975,UK,Online,58
28461,16,2011,APAC,Retail,127
28462,99,1975,LATAM,Online,52
28463,87,1998,LATAM,Online,20
28464,27,2015,APAC,Online,70
28465,69,2012,UK,Online,28
28466,26,2020,LATAM,Online,77
28467,57,1964,APAC,Retail,55
28468,10,1974,EU,Online,74
28469,11,2007,UK,Retail,125
28470,44,2023,EU,Retail,74
28471,2,2007,US,Retail,86
28472,54,1980,US,Online,30
28473,61,1968,LATAM,Online,31
28474,95,1959,EU,Retail,20
28475,11,2011,LATAM,Retail,150
28476,53,1952,UK,Retail,61
28477,4,1971,APAC,Online,98
28478,20,1996,US,Online,51
28479,5,2015,LATAM,Online,134
28480,99,2011,LATAM,Online,48
28481,11,2016,EU,Online,118
28482,49,1989,LATAM,Online,31
28483,97,1996,EU,Online,84
28484,36,1990,US,Retail,29
28485,52,1992,US,Online,53
28486,57,2000,LATAM,Online,23
28487,74,1993,LATAM,Retail,34
28488,56,2001,EU,Retail,43
28489,2,1994,LATAM,Retail,92
28490,21,2017,EU,Online,67
28491,42,2014,APAC,Online,21
28492,41,2020,APAC,Online,63
28493,24,2014,APAC,Online,69
28494,12,2014,UK,Retail,83
28495,8,2003,APAC,Online,80
28496,10,1953,LATAM,Retail,193
28497,76,1979,APAC,Online,12
28498,18,2024,LATAM,Online,111
28499,3,1973,US,Online,139
28500,8,1973,EU,Online,177
28501,10,2021,LATAM,Retail,87
28502,28,2021,US,Retail,63
28503,78,2006,UK,Online,31
28504,2,2020,UK,Online,100
28505,64,1970,EU,Retail,125
28506,65,1998,APAC,Retail,95
28507,75,2021,LATAM,Online,27
28508,90,2001,UK,Online,15
28509,77,2023,LATAM,Online,30
28510,20,2000,APAC,Retail,71
28511,46,2003,EU,Online,35
28512,90,2015,APAC,Online,15
28513,14,2007,UK,Retail,130
28514,34,2006,EU,Online,8
28515,54,1972,UK,Online,49
28516,30,2019,APAC,Online,70
28517,60,2004,LATAM,Online,23
28518,55,1975,US,Online,54
28519,33,2012,EU,Online,52
28520,73,2012,APAC,Online,57
28521,88,1993,APAC,Online,73
28522,42,2006,LATAM,Retail,23
28523,79,1990,EU,Online,18
28524,65,2002,APAC,Online,36
28525,89,1950,APAC,Online,24
28526,67,2013,UK,Retail,79
28527,10,2006,EU,Retail,91
28528,43,2005,EU,Retail,72
28529,77,1990,APAC,Online,19
28530,91,2007,EU,Online,59
28531,5,2020,UK,Online,98
28532,29,2012,EU,Retail,47
28533,84,1978,US,Retail,75
28534,93,2017,APAC,Retail,30
28535,79,1964,EU,Retail,28
28536,85,2020,EU,Online,17
28537,66,1983,UK,Retail,60
28538,74,1986,US,Online,59
28539,57,1969,US,Retail,36
28540,56,1954,US,Retail,76
28541,4,1957,APAC,Online,74
28542,70,2023,APAC,Online,21
28543,23,2017,US,Retail,40
28544,20,1963,EU,Online,31
28545,35,2020,US,Online,36
28546,76,1970,APAC,Online,25
28547,80,1991,US,Online,43
28548,86,1972,APAC,Retail,22
28549,80,1951,EU,Online,26
28550,83,2017,US,Retail,32
28551,12,2006,LATAM,Retail,101
28552,46,2022,US,Retail,35
28553,99,2012,EU,Retail,38
28554,71,2012,UK,Retail,21
28555,93,2013,EU,Online,24
28556,48,2023,APAC,Retail,28
28557,21,1979,US,Retail,71
28558,26,2020,US,Retail,45
28559,62,2001,LATAM,Online,124
28560,56,2011,US,Online,74
28561,87,1990,US,Online,43
28562,84,1986,APAC,Online,3
28563,79,1972,EU,Online,24
28564,80,1979,EU,Retail,33
28565,37,1977,APAC,Retail,91
28566,98,1986,UK,Retail,37
28567,5,2001,EU,Online,126
28568,24,2012,UK,Online,57
28569,14,2005,EU,Retail,128
28570,2,2014,EU,Retail,141
28571,62,2005,US,Retail,43
28572,25,2020,US,Online,50
28573,13,2002,APAC,Retail,119
28574,32,2016,APAC,Online,54
28575,19,2011,APAC,Online,54
28576,78,1954,US,Retail,48
28577,85,2004,US,Online,26
28578,10,2013,APAC,Online,154
28579,75,2024,APAC,Retail,35
28580,95,1996,LATAM,Retail,25
28581,43,1982,EU,Online,96
28582,34,2006,LATAM,Retail,37
28583,15,2023,APAC,Retail,151
28584,80,2010,EU,Retail,47
28585,58,1989,APAC,Online,62
28586,61,1958,UK,Retail,26
28587,50,1991,APAC,Online,28
28588,70,1998,APAC,Retail,25
28589,79,2013,US,Online,37
28590,50,1974,UK,Online,31
28591,69,2012,LATAM,Retail,15
28592,10,1993,APAC,Retail,123
28593,74,2019,UK,Retail,35
28594,51,2023,US,Retail,35
28595,79,2005,EU,Online,30
28596,84,1979,EU,Online,49
28597,27,2023,US,Online,70
28598,5,2004,LATAM,Online,139
28599,31,2017,US,Retail,76
28600,75,2023,US,Online,19
28601,37,2013,US,Retail,86
28602,76,1981,APAC,Retail,13
28603,96,1998,LATAM,Retail,23
28604,51,1983,US,Retail,40
28605,92,2009,EU,Online,37
28606,7,2003,LATAM,Online,100
28607,93,2013,US,Online,17
28608,20,1981,LATAM,Online,60
28609,82,1998,LATAM,Retail,45
28610,19,2018,APAC,Retail,57
28611,44,1969,US,Online,45
28612,59,1957,LATAM,Retail,45
28613,63,1960,US,Online,101
28614,63,2007,LATAM,Online,122
28615,44,1990,APAC,Retail,77
28616,47,1996,US,Online,30
28617,6,1953,UK,Retail,116
28618,1,1955,US,Online,76
28619,99,2003,EU,Online,60
28620,12,2022,EU,Retail,124
28621,15,2020,APAC,Online,159
28622,73,2021,EU,Retail,48
28623,4,1988,UK,Retail,127
28624,90,1993,US,Retail,23
28625,15,2000,US,Online,65
28626,73,2023,US,Online,38
28627,88,2019,EU,Retail,40
28628,18,2011,EU,Retail,111
28629,7,2007,APAC,Retail,129
28630,76,2015,LATAM,Online,16
28631,64,1985,UK,Online,138
28632,5,2011,APAC,Retail,110
28633,18,2022,EU,Retail,56
28634,46,2009,APAC,Retail,44
28635,62,1996,EU,Retail,113
28636,83,2023,LATAM,Online,21
28637,18,2020,UK,Retail,127
28638,78,2014,LATAM,Online,43
28639,54,2023,EU,Online,48
28640,27,2014,UK,Retail,75
28641,38,1989,US,Online,52
28642,24,2018,US,Retail,71
28643,78,1956,UK,Online,31
28644,21,1994,EU,Online,49
28645,88,1999,EU,Retail,74
28646,24,2010,US,Retail,83
28647,84,2008,APAC,Retail,80
28648,72,2017,EU,Retail,20
28649,31,2004,US,Online,58
28650,36,2015,US,Retail,39
28651,75,2023,EU,Online,37
28652,100,2024,US,Retail,67
28653,87,2002,LATAM,Online,60
28654,1,1981,LATAM,Retail,74
28655,44,1986,APAC,Retail,95
28656,16,2014,EU,Retail,114
28657,34,2019,APAC,Retail,44
28658,100,2014,EU,Retail,65
28659,8,1986,APAC,Online,98
28660,77,1982,EU,Retail,32
28661,28,2016,APAC,Online,76
28662,29,2018,LATAM,Online,64
28663,47,1975,APAC,Retail,38
28664,74,1968,EU,Online,43
28665,44,1958,US,Online,91
28666,27,2024,APAC,Online,53
28667,29,2023,LATAM,Online,42
28668,23,2024,UK,Online,57
28669,16,2008,EU,Retail,98
28670,44,1967,APAC,Retail,79
28671,29,2023,APAC,Online,21
28672,60,2019,UK,Retail,23
28673,19,2018,UK,Online,26
28674,99,1997,EU,Online,42
28675,61,2006,APAC,Online,29
28676,63,1986,UK,Retail,139
28677,76,1964,APAC,Online,25
28678,74,1969,EU,Retail,50
28679,34,2004,UK,Online,41
28680,90,1989,UK,Online,23
28681,38,1994,LATAM,Online,33
28682,81,2024,LATAM,Online,39
28683,93,2021,APAC,Retail,14
28684,31,2000,APAC,Retail,62
28685,60,1952,UK,Online,47
28686,81,2019,APAC,Online,45
28687,27,2022,EU,Online,43
28688,77,2019,US,Retail,13
28689,55,1966,EU,Retail,46
28690,77,1974,EU,Retail,25
28691,27,2016,LATAM,Retail,34
28692,89,1995,EU,Retail,15
28693,10,1959,EU,Retail,109
28694,79,1984,US,Retail,26
28695,16,2019,LATAM,Online,158
28696,27,2017,UK,Retail,68
28697,84,1990,LATAM,Retail,27
28698,26,2011,EU,Online,84
28699,17,2020,US,Online,72
28700,7,1963,UK,Retail,116
28701,28,2021,LATAM,Retail,52
28702,30,2005,APAC,Retail,63
28703,94,2005,UK,Retail,23
28704,58,1984,EU,Retail,63
28705,8,1989,LATAM,Retail,98
28706,2,1991,APAC,Retail,140
28707,20,1996,US,Retail,60
28708,41,2005,APAC,Retail,60
28709,95,2013,EU,Retail,18
28710,5,2007,LATAM,Retail,83
28711,8,2005,LATAM,Retail,97
28712,99,1975,UK,Online,43
28713,59,2016,LATAM,Online,39
28714,24,2009,US,Online,46
28715,52,2023,US,Online,23
28716,84,1980,US,Retail,56
28717,77,1979,US,Online,36
28718,57,1981,US,Online,31
28719,93,2018,LATAM,Retail,1
28720,12,2023,APAC,Retail,89
28721,53,2023,LATAM,Retail,55
28722,73,2012,US,Online,58
28723,8,2007,UK,Online,97
28724,98,2021,LATAM,Retail,32
28725,36,1993,US,Retail,39
28726,14,2000,UK,Online,113
28727,67,2006,UK,Online,78
28728,4,2003,US,Online,66
28729,44,1966,US,Retail,69
28730,50,1971,EU,Retail,55
28731,43,1999,US,Retail,91
28732,50,2019,US,Retail,51
28733,64,2020,UK,Retail,91
28734,49,2012,US,Online,55
28735,40,2022,LATAM,Online,45
28736,80,1961,LATAM,Online,38
28737,8,1983,APAC,Online,115
28738,47,1990,US,Retail,40
28739,97,2013,EU,Online,52
28740,13,1998,APAC,Retail,110
28741,31,2018,LATAM,Retail,45
28742,44,1975,LATAM,Retail,47
28743,44,1961,US,Online,50
28744,2,1971,APAC,Retail,93
28745,65,2015,EU,Online,86
28746,79,1997,LATAM,Online,24
28747,28,2015,LATAM,Retail,63
28748,7,1989,UK,Retail,92
28749,93,2013,EU,Online,14
28750,29,2019,US,Online,78
28751,32,2002,UK,Retail,42
28752,65,1976,US,Online,122
28753,99,2020,UK,Retail,24
28754,70,2003,APAC,Online,28
28755,9,2004,APAC,Retail,81
28756,81,2016,LATAM,Online,36
28757,100,2019,UK,Retail,74
28758,78,2003,LATAM,Retail,33
28759,45,2019,EU,Retail,37
28760,47,1985,UK,Retail,37
28761,54,1978,US,Retail,62
28762,1,1982,UK,Retail,146
28763,19,2010,LATAM,Retail,48
28764,70,2002,US,Retail,17
28765,95,1966,LATAM,Retail,24
28766,58,2000,EU,Online,61
28767,62,2009,US,Retail,162
28768,59,1953,APAC,Retail,42
28769,18,2010,LATAM,Online,118
28770,34,2021,US,Retail,15
28771,91,1996,US,Retail,55
28772,1,2014,EU,Retail,53
28773,81,2010,LATAM,Retail,44
28774,46,2008,APAC,Online,72
28775,5,2015,LATAM,Retail,111
28776,50,2020,APAC,Online,62
28777,66,2014,APAC,Retail,43
28778,1,1951,US,Online,133
28779,83,2021,LATAM,Retail,19
28780,91,1976,LATAM,Retail,50
28781,6,1956,LATAM,Retail,57
28782,83,2014,APAC,Retail,29
28783,17,2015,UK,Retail,89
28784,75,2023,US,Online,41
28785,40,2021,APAC,Online,39
28786,81,2020,LATAM,Online,31
28787,86,1993,EU,Retail,24
28788,88,1998,US,Online,56
28789,80,1993,EU,Retail,33
28790,2,2024,APAC,Online,156
28791,84,1994,US,Online,83
28792,24,2011,LATAM,Online,47
28793,92,2020,LATAM,Retail,36
28794,95,2002,UK,Online,23
28795,60,2022,EU,Retail,28
28796,17,2007,LATAM,Online,77
28797,14,2020,US,Online,96
28798,94,2006,US,Online,10
28799,79,2006,UK,Retail,33
28800,64,1971,LATAM,Online,116
28801,62,1983,EU,Online,86
28802,58,2018,UK,Retail,15
28803,5,2011,US,Online,80
28804,58,1996,UK,Online,55
28805,92,2010,APAC,Online,40
28806,49,2002,US,Online,51
28807,61,1981,US,Online,30
28808,90,1997,APAC,Online,16
28809,22,2019,EU,Online,51
28810,2,1962,LATAM,Online,125
28811,80,1983,APAC,Online,32
28812,99,1979,APAC,Retail,45
28813,66,1979,EU,Retail,48
28814,34,2014,US,Retail,37
28815,69,2014,LATAM,Online,30
28816,74,2023,LATAM,Retail,18
28817,76,2023,EU,Online,34
28818,16,2018,US,Retail,100
28819,39,1995,LATAM,Online,13
28820,19,1969,APAC,Online,64
28821,39,2006,UK,Retail,4
28822,51,2023,LATAM,Online,26
28823,59,1952,EU,Online,36
28824,99,2021,US,Online,37
28825,79,2015,UK,Retail,31
28826,84,2004,EU,Online,15
28827,77,2014,APAC,Retail,21
28828,24,2011,LATAM,Online,22
28829,98,2019,LATAM,Online,53
28830,21,1999,US,Online,105
28831,49,2004,LATAM,Online,54
28832,37,2008,UK,Retail,79
28833,80,2012,UK,Retail,45
28834,19,2018,EU,Retail,47
28835,59,2014,LATAM,Online,28
28836,96,2010,EU,Retail,30
28837,25,2023,US,Online,62
28838,82,2024,UK,Retail,17
28839,46,2008,APAC,Retail,43
28840,62,1955,LATAM,Online,102
28841,84,2007,UK,Retail,74
28842,27,2024,EU,Retail,85
28843,91,1973,US,Retail,61
28844,10,2007,LATAM,Retail,63
28845,22,1987,LATAM,Online,59
28846,10,1993,LATAM,Retail,101
28847,53,1976,UK,Online,53
28848,99,2006,LATAM,Online,38
28849,69,2008,US,Retail,26
28850,73,2010,EU,Retail,35
28851,54,2016,EU,Online,38
28852,69,2014,UK,Online,20
28853,32,1992,US,Retail,23
28854,12,2006,APAC,Online,115
28855,59,1958,UK,Retail,63
28856,6,1992,UK,Retail,110
28857,14,2000,US,Retail,78
28858,51,2018,UK,Retail,35
28859,56,1956,UK,Retail,41
28860,83,2022,APAC,Retail,19
28861,28,2018,UK,Retail,49
28862,67,2010,US,Online,61
28863,32,2003,EU,Online,9
28864,40,2021,EU,Online,47
28865,7,1981,EU,Retail,172
28866,38,1996,LATAM,Retail,31
28867,76,2012,US,Retail,28
28868,90,1997,UK,Retail,17
28869,90,2004,UK,Retail,24
28870,4,2003,UK,Retail,91
28871,79,1956,EU,Online,28
28872,82,1975,LATAM,Online,59
28873,86,1989,APAC,Online,21
28874,77,1961,APAC,Online,25
28875,16,2022,LATAM,Online,174
28876,56,1959,LATAM,Retail,74
28877,37,1992,LATAM,Online,61
28878,88,2014,UK,Retail,38
28879,19,2007,APAC,Retail,47
28880,90,2003,UK,Online,23
28881,59,1992,APAC,Online,37
28882,47,1960,UK,Online,29
28883,6,1967,LATAM,Online,76
28884,88,2004,UK,Retail,32
28885,65,2004,APAC,Retail,142
28886,71,2011,UK,Online,17
28887,38,1980,UK,Retail,58
28888,39,1998,APAC,Online,41
28889,28,2015,LATAM,Online,42
28890,90,1994,APAC,Online,26
28891,62,1981,UK,Online,141
28892,89,2003,APAC,Online,17
28893,68,2019,APAC,Retail,30
28894,80,1985,UK,Online,37
28895,88,1998,LATAM,Online,107
28896,81,1998,US,Online,50
28897,100,2017,APAC,Retail,49
28898,50,1967,APAC,Online,46
28899,64,1975,US,Retail,66
28900,4,1963,EU,Retail,89
28901,35,2009,UK,Online,11
28902,49,2003,US,Retail,59
28903,44,1977,APAC,Retail,24
28904,14,2009,US,Online,104
28905,61,1953,US,Online,15
28906,93,2015,EU,Retail,22
28907,87,1981,EU,Online,54
28908,88,2014,EU,Online,45
28909,29,2016,APAC,Online,54
28910,70,2001,EU,Retail,26
28911,3,2023,UK,Retail,82
28912,28,2015,EU,Online,36
28913,49,1999,APAC,Retail,29
28914,85,2022,LATAM,Online,6
28915,36,2003,US,Retail,29
28916,32,1990,UK,Online,57
28917,8,2000,US,Retail,58
28918,85,2001,UK,Retail,21
28919,37,2011,APAC,Retail,65
28920,18,2024,APAC,Online,116
28921,8,1977,US,Retail,118
28922,29,2014,LATAM,Online,52
28923,13,2007,US,Retail,63
28924,9,2005,UK,Online,103
28925,55,1999,APAC,Retail,36
28926,43,1978,US,Online,50
28927,68,2013,APAC,Retail,20
28928,8,1996,APAC,Retail,90
28929,27,2020,LATAM,Online,79
28930,40,2024,APAC,Retail,31
28931,6,1997,UK,Online,70
28932,93,2016,US,Online,11
28933,49,1990,EU,Retail,24
28934,6,2013,EU,Retail,95
28935,86,1994,US,Online,22
28936,84,2011,UK,Online,83
28937,20,1977,EU,Online,95
28938,10,1985,US,Online,87
28939,62,1978,LATAM,Online,37
28940,7,1968,UK,Online,101
